depth,row,col,tx,ty,tz,ik_err_m,isaac_tip_x,isaac_tip_y,isaac_tip_z,isaac_vs_target_m,joint_deviation_rad,self_collision,penetration_m,pocket_hit,pocket_pts,collision_pairs
0.25,0,0,0.1333,0.0431,0.2071,0.0001,0.1628,0.0287,0.199,0.0338,0.10729,1,0.0009,0,0,logo_link|right_hand_base_link;right_hand_base_link|torso_link;right_wrist_pitch_link|torso_link;right_wrist_roll_link|torso_link
0.25,0,1,0.1353,0.0348,0.2073,4e-05,0.1647,0.0217,0.1986,0.0334,0.12483,1,3e-05,0,0,logo_link|right_hand_base_link;right_hand_base_link|torso_link;right_wrist_pitch_link|torso_link;right_wrist_roll_link|torso_link
0.25,0,2,0.137,0.0256,0.2076,5e-05,0.1657,0.0126,0.1989,0.0327,0.13683,1,0.00214,0,0,logo_link|right_hand_base_link;right_hand_Link1_1|torso_link;right_hand_base_link|torso_link;right_wrist_pitch_link|torso_link;right_wrist_roll_link|torso_link;right_wrist_yaw_link|torso_link
0.25,0,3,0.1382,0.0157,0.2077,6e-05,0.1676,0.0015,0.1975,0.0342,0.13899,1,0.00032,0,0,right_hand_Link1_1|torso_link;right_hand_base_link|torso_link;right_wrist_yaw_link|torso_link
0.25,0,4,0.1389,0.0053,0.2078,7e-05,0.1672,-0.0128,0.2003,0.0344,0.14441,1,0.00075,0,0,right_hand_base_link|torso_link;right_wrist_yaw_link|torso_link
0.25,0,5,0.1389,-0.0053,0.2078,9e-05,0.1677,-0.027,0.2007,0.0368,0.1593,1,0.00124,0,0,right_hand_base_link|torso_link
0.25,0,6,0.1382,-0.0157,0.2077,5e-05,0.166,-0.0512,0.2112,0.0452,0.21815,1,0.00074,0,0,right_hand_base_link|torso_link
0.25,0,7,0.137,-0.0256,0.2076,6e-05,0.1606,-0.06,0.2118,0.0419,0.19637,1,0.00027,0,0,right_hand_base_link|torso_link
0.25,0,8,0.1353,-0.0348,0.2073,7e-05,0.156,-0.0686,0.2122,0.0399,0.19021,1,0.0,0,0,right_hand_base_link|torso_link
0.25,0,9,0.1333,-0.0431,0.2071,9e-05,0.1506,-0.0733,0.2116,0.0351,0.1663,1,0.00034,0,0,right_hand_Link1_1|torso_link;right_hand_base_link|torso_link
0.25,1,0,0.1385,0.049,0.2023,8e-05,0.1644,0.0303,0.1995,0.032,0.08479,1,1e-05,1,4,logo_link|right_hand_base_link;right_hand_base_link|torso_link;right_wrist_pitch_link|torso_link;right_wrist_roll_link|torso_link
0.25,1,1,0.1413,0.0399,0.2024,9e-05,0.1656,0.0226,0.2001,0.03,0.09968,1,3e-05,0,0,logo_link|right_hand_base_link;right_hand_base_link|torso_link;right_wrist_pitch_link|torso_link;right_wrist_roll_link|torso_link
0.25,1,2,0.1437,0.0296,0.2024,4e-05,0.1664,0.0146,0.1991,0.0273,0.10584,1,9e-05,0,0,logo_link|right_hand_base_link;right_hand_base_link|torso_link;right_wrist_pitch_link|torso_link;right_wrist_roll_link|torso_link
0.25,1,3,0.1454,0.0183,0.2025,5e-05,0.1673,0.004,0.1988,0.0264,0.11488,1,0.0,0,0,right_hand_Link1_1|torso_link;right_hand_base_link|torso_link;right_wrist_roll_link|torso_link;right_wrist_yaw_link|torso_link
0.25,1,4,0.1464,0.0062,0.2026,6e-05,0.1677,-0.0085,0.1974,0.0264,0.10907,1,0.00018,0,0,right_hand_Link1_1|torso_link;right_hand_base_link|torso_link;right_wrist_yaw_link|torso_link
0.25,1,5,0.1464,-0.0062,0.2026,8e-05,0.1709,-0.0258,0.1964,0.032,0.13912,1,3e-05,0,0,right_hand_base_link|torso_link
0.25,1,6,0.1454,-0.0183,0.2025,0.0001,0.1691,-0.0471,0.2027,0.0373,0.17524,1,0.0,0,0,right_hand_base_link|torso_link
0.25,1,7,0.1437,-0.0296,0.2024,5e-05,0.1625,-0.0602,0.2069,0.0362,0.16477,1,2e-05,0,0,right_hand_base_link|torso_link
0.25,1,8,0.1413,-0.0399,0.2024,7e-05,0.1576,-0.0692,0.2067,0.0338,0.15316,1,0.00035,0,0,right_hand_base_link|torso_link
0.25,1,9,0.1385,-0.049,0.2023,8e-05,0.1518,-0.0742,0.2057,0.0287,0.13094,1,0.00048,0,0,right_hand_Link1_1|torso_link;right_hand_base_link|torso_link
0.25,2,0,0.1447,0.0562,0.1959,6e-05,0.1614,0.0418,0.1894,0.023,0.08756,1,0.00095,1,18,right_hand_base_link|torso_link;right_wrist_roll_link|torso_link
0.25,2,1,0.1485,0.0463,0.1957,7e-05,0.1613,0.0346,0.1908,0.018,0.06594,1,0.00141,1,6,right_hand_base_link|torso_link;right_wrist_pitch_link|torso_link;right_wrist_roll_link|torso_link
0.25,2,2,0.1519,0.0347,0.1955,8e-05,0.1654,0.0224,0.1932,0.0184,0.04266,1,0.00168,0,0,right_hand_base_link|torso_link;right_wrist_roll_link|torso_link
0.25,2,3,0.1545,0.0216,0.1953,3e-05,0.1658,0.0133,0.1917,0.0145,0.03767,1,0.00028,0,0,right_hand_base_link|torso_link;right_wrist_roll_link|torso_link;right_wrist_yaw_link|torso_link
0.25,2,4,0.156,0.0073,0.1952,4e-05,0.1677,-0.0018,0.1927,0.015,0.05522,1,0.0,0,0,right_hand_Link1_1|torso_link;right_hand_base_link|torso_link;right_wrist_roll_link|torso_link;right_wrist_yaw_link|torso_link
0.25,2,5,0.156,-0.0073,0.1952,6e-05,0.1717,-0.0211,0.1913,0.0213,0.08587,1,9e-05,0,0,right_hand_base_link|torso_link;right_wrist_yaw_link|torso_link
0.25,2,6,0.1545,-0.0216,0.1953,8e-05,0.1739,-0.0415,0.1901,0.0283,0.12447,1,3e-05,0,0,right_hand_base_link|torso_link
0.25,2,7,0.1519,-0.0347,0.1955,4e-05,0.1651,-0.0568,0.1978,0.0259,0.11322,1,0.00018,0,0,right_hand_base_link|torso_link
0.25,2,8,0.1485,-0.0463,0.1957,6e-05,0.1593,-0.0671,0.1983,0.0236,0.09735,1,0.00012,0,0,right_hand_base_link|torso_link
0.25,2,9,0.1447,-0.0562,0.1959,7e-05,0.1533,-0.0743,0.1981,0.0202,0.08299,1,0.00082,0,0,right_hand_Link1_1|torso_link;right_hand_base_link|torso_link
0.25,3,0,0.1519,0.0648,0.1877,5e-05,0.1676,0.0488,0.1766,0.0251,0.09472,1,0.0,1,32,right_wrist_roll_link|torso_link
0.25,3,1,0.1571,0.054,0.1868,5e-05,0.1693,0.0408,0.1782,0.0199,0.07773,1,0.0,1,22,right_wrist_roll_link|torso_link
0.25,3,2,0.162,0.041,0.186,6e-05,0.1705,0.031,0.18,0.0144,0.05849,1,0.0,1,10,right_wrist_roll_link|torso_link
0.25,3,3,0.1658,0.0258,0.1853,7e-05,0.171,0.0191,0.1817,0.0092,0.03894,1,1e-05,1,2,right_hand_base_link|torso_link;right_wrist_roll_link|torso_link
0.25,3,4,0.168,0.0088,0.1849,9e-05,0.1681,0.0084,0.1838,0.0011,0.00568,1,6e-05,0,0,right_hand_base_link|torso_link;right_wrist_roll_link|torso_link;right_wrist_yaw_link|torso_link
0.25,3,5,0.168,-0.0088,0.1849,4e-05,0.1709,-0.0115,0.1829,0.0044,0.02351,1,0.00056,0,0,right_hand_base_link|torso_link;right_wrist_yaw_link|torso_link
0.25,3,6,0.1658,-0.0258,0.1853,6e-05,0.178,-0.0396,0.1813,0.0189,0.0796,1,0.0,0,0,right_hand_base_link|torso_link
0.25,3,7,0.162,-0.041,0.186,9e-05,0.1703,-0.0558,0.1868,0.017,0.07087,1,0.0,0,0,right_hand_base_link|torso_link
0.25,3,8,0.1571,-0.054,0.1868,5e-05,0.1639,-0.0685,0.1878,0.0161,0.05912,1,0.00065,0,0,right_hand_base_link|torso_link
0.25,3,9,0.1519,-0.0648,0.1877,6e-05,0.1569,-0.077,0.189,0.0132,0.04303,1,0.00017,0,0,right_hand_Link1_1|torso_link;right_hand_base_link|torso_link
0.25,4,0,0.16,0.0748,0.177,4e-05,0.1821,0.0516,0.1631,0.0349,0.12353,1,0.0,1,98,right_wrist_roll_link|torso_link
0.25,4,1,0.167,0.0633,0.1749,4e-05,0.1849,0.0431,0.1638,0.0292,0.10601,1,5e-05,1,90,right_wrist_roll_link|torso_link
0.25,4,2,0.1738,0.0487,0.173,5e-05,0.187,0.0323,0.1646,0.0226,0.08472,1,0.0,1,82,right_wrist_roll_link|torso_link
0.25,4,3,0.1794,0.031,0.1714,5e-05,0.1866,0.0204,0.1653,0.0142,0.05526,1,0.0,1,54,right_wrist_roll_link|torso_link
0.25,4,4,0.1826,0.0107,0.1705,7e-05,0.1868,0.0039,0.1673,0.0086,0.03407,1,1e-05,1,24,right_wrist_roll_link|torso_link
0.25,4,5,0.1826,-0.0107,0.1705,9e-05,0.1826,-0.0106,0.1705,0.0001,0.0,1,0.0,0,0,right_hand_base_link|torso_link;right_wrist_roll_link|torso_link;right_wrist_yaw_link|torso_link
0.25,4,6,0.1794,-0.031,0.1714,4e-05,0.1803,-0.0325,0.171,0.0018,0.01059,1,0.00035,0,0,right_hand_base_link|torso_link
0.25,4,7,0.1738,-0.0487,0.173,6e-05,0.1752,-0.0517,0.1722,0.0033,0.01935,1,0.00063,0,0,right_hand_base_link|torso_link
0.25,4,8,0.167,-0.0633,0.1749,9e-05,0.1679,-0.0656,0.1747,0.0025,0.01408,1,0.00059,0,0,right_hand_base_link|torso_link
0.25,4,9,0.16,-0.0748,0.177,5e-05,0.1606,-0.0767,0.1769,0.002,0.01069,1,0.00049,0,0,right_hand_base_link|torso_link
0.25,5,0,0.1686,0.0861,0.1633,3e-05,0.2036,0.05,0.1501,0.052,0.17358,1,1e-05,1,224,right_wrist_roll_link|torso_link
0.25,5,1,0.1777,0.0739,0.1595,3e-05,0.1982,0.0479,0.1435,0.0368,0.1214,1,0.0,1,220,right_wrist_roll_link|torso_link
0.25,5,2,0.1869,0.0577,0.1557,3e-05,0.2025,0.0358,0.1438,0.0294,0.10047,1,0.0,1,170,right_wrist_roll_link|torso_link
0.25,5,3,0.1946,0.0371,0.1525,4e-05,0.2051,0.0203,0.1443,0.0214,0.0761,1,0.0,1,134,right_wrist_roll_link|torso_link
0.25,5,4,0.1991,0.0129,0.1506,5e-05,0.2059,0.0008,0.1462,0.0146,0.05305,1,1e-05,1,96,right_wrist_roll_link|torso_link
0.25,5,5,0.1991,-0.0129,0.1506,6e-05,0.1997,-0.0146,0.1495,0.0021,0.00947,1,5e-05,1,48,right_wrist_pitch_link|torso_link;right_wrist_roll_link|torso_link
0.25,5,6,0.1946,-0.0371,0.1525,8e-05,0.1946,-0.0371,0.1525,0.0001,0.0,0,0.0,0,0,
0.25,5,7,0.1869,-0.0577,0.1557,4e-05,0.1869,-0.0577,0.1557,0.0,0.0,1,0.0,0,0,right_hand_base_link|torso_link
0.25,5,8,0.1777,-0.0739,0.1595,7e-05,0.1778,-0.0739,0.1595,0.0001,0.0,1,0.0,0,0,right_hand_base_link|torso_link
0.25,5,9,0.1686,-0.0861,0.1633,0.0001,0.1687,-0.0861,0.1633,0.0001,0.0,1,0.0,0,0,right_hand_base_link|torso_link
0.25,6,0,0.1771,0.0984,0.1465,9e-05,0.2183,0.0533,0.1295,0.0633,0.1979,1,0.0,1,286,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,6,1,0.1885,0.0855,0.1402,9e-05,0.2234,0.0436,0.1258,0.0564,0.17702,1,0.0,1,259,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,6,2,0.2001,0.0676,0.1338,9e-05,0.2229,0.0346,0.1201,0.0424,0.13337,1,0.0,1,217,right_wrist_roll_link|torso_link
0.25,6,3,0.21,0.0439,0.1283,0.0001,0.2245,0.0186,0.1177,0.0311,0.09991,1,0.0,1,184,right_wrist_roll_link|torso_link
0.25,6,4,0.2159,0.0153,0.1251,3e-05,0.2251,-0.0031,0.1191,0.0214,0.07174,1,1e-05,1,140,right_wrist_roll_link|torso_link
0.25,6,5,0.2159,-0.0153,0.1251,4e-05,0.2166,-0.0191,0.1222,0.0048,0.01698,1,0.0,1,93,right_wrist_pitch_link|torso_link;right_wrist_roll_link|torso_link
0.25,6,6,0.21,-0.0439,0.1283,6e-05,0.2101,-0.0439,0.1283,0.0001,0.0,1,0.0,1,12,right_wrist_roll_link|torso_link
0.25,6,7,0.2001,-0.0676,0.1338,9e-05,0.2001,-0.0676,0.1338,0.0001,0.0,0,0.0,0,0,
0.25,6,8,0.1885,-0.0855,0.1402,5e-05,0.1886,-0.0855,0.1402,0.0001,0.0,0,0.0,0,0,
0.25,6,9,0.1771,-0.0984,0.1465,7e-05,0.1772,-0.0984,0.1465,0.0001,0.0,0,0.0,0,0,
0.25,7,0,0.1849,0.1109,0.1266,8e-05,0.2391,0.0498,0.1084,0.0837,0.24916,1,0.0,1,287,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,7,1,0.1982,0.0973,0.1172,8e-05,0.2364,0.0466,0.0974,0.0665,0.19394,1,1e-05,1,288,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,7,2,0.2119,0.0775,0.1076,8e-05,0.234,0.0391,0.0881,0.0484,0.13698,1,0.0,1,333,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,7,3,0.2237,0.0507,0.0994,8e-05,0.2411,0.0165,0.0858,0.0407,0.11975,1,0.0,1,229,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,7,4,0.2308,0.0177,0.0944,9e-05,0.2419,-0.0076,0.0869,0.0286,0.08824,1,2e-05,1,164,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,7,5,0.2308,-0.0177,0.0944,3e-05,0.2327,-0.0254,0.091,0.0086,0.02701,1,0.0,1,254,right_wrist_pitch_link|torso_link;right_wrist_roll_link|torso_link
0.25,7,6,0.2237,-0.0507,0.0994,4e-05,0.2238,-0.0507,0.0994,0.0001,0.0,1,0.0,1,210,right_wrist_roll_link|torso_link
0.25,7,7,0.2119,-0.0775,0.1076,6e-05,0.212,-0.0775,0.1076,0.0001,0.0,0,0.0,1,25,
0.25,7,8,0.1982,-0.0973,0.1172,9e-05,0.1983,-0.0973,0.1172,0.0001,0.0,0,0.0,0,0,
0.25,7,9,0.1849,-0.1109,0.1266,5e-05,0.1849,-0.1109,0.1266,0.0,0.0,0,0.0,0,0,
0.25,8,0,0.1912,0.1229,0.1041,8e-05,0.2426,0.0574,0.0765,0.0877,0.24222,1,0.0,1,436,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,1,0.206,0.1083,0.0913,8e-05,0.2509,0.0488,0.0718,0.077,0.2132,1,6e-05,1,433,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,2,0.221,0.0867,0.0783,8e-05,0.2426,0.0408,0.053,0.0567,0.14321,1,2e-05,1,393,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,3,0.234,0.0568,0.0671,8e-05,0.2516,0.0153,0.0498,0.0483,0.12983,1,0.0,1,268,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,4,0.2418,0.0199,0.0605,8e-05,0.2542,-0.0122,0.0515,0.0356,0.10232,1,0.0,1,184,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,5,0.2418,-0.0199,0.0605,9e-05,0.2433,-0.0285,0.0568,0.0095,0.02756,1,0.0,1,149,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,6,0.234,-0.0568,0.0671,3e-05,0.2341,-0.0568,0.0671,0.0001,0.0,1,0.0,1,250,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,7,0.221,-0.0867,0.0783,5e-05,0.2211,-0.0866,0.0783,0.0001,0.0,0,0.0,1,256,
0.25,8,8,0.206,-0.1083,0.0913,7e-05,0.206,-0.1083,0.0913,0.0001,0.0,0,0.0,1,72,
0.25,8,9,0.1912,-0.1229,0.1041,4e-05,0.1912,-0.1229,0.1041,0.0001,0.0,0,0.0,0,0,
0.25,9,0,0.1955,0.1338,0.0798,9e-05,0.2383,0.0733,0.0469,0.0811,0.19584,1,0.0,1,518,left_wrist_pitch_link|right_hand_Link2_2;left_wrist_pitch_link|right_hand_Link2_3;right_elbow_link|torso_link;right_wrist_pitch_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,1,0.211,0.118,0.0637,9e-05,0.2539,0.052,0.0366,0.0833,0.21278,1,3e-05,1,422,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,2,0.2266,0.0944,0.0475,9e-05,0.248,0.0394,0.0167,0.0665,0.1526,1,0.0,1,282,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,3,0.2399,0.0618,0.0336,9e-05,0.2567,0.0132,0.0124,0.0556,0.13684,1,5e-05,1,191,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,4,0.2478,0.0216,0.0254,8e-05,0.2579,-0.0123,0.0142,0.0371,0.09825,1,0.0,1,141,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,5,0.2478,-0.0216,0.0254,8e-05,0.2485,-0.0301,0.0216,0.0093,0.02366,1,0.0,1,113,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,6,0.2399,-0.0618,0.0336,0.0001,0.24,-0.0618,0.0336,0.0001,0.0,1,0.0,1,74,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,7,0.2266,-0.0944,0.0475,4e-05,0.2266,-0.0944,0.0474,0.0001,0.0,0,0.0,1,234,
0.25,9,8,0.211,-0.118,0.0637,5e-05,0.211,-0.118,0.0637,0.0,0.0,0,0.0,1,3,
0.25,9,9,0.1955,-0.1338,0.0798,8e-05,0.1956,-0.1338,0.0798,0.0001,0.0,0,0.0,0,0,
0.3,0,0,0.1898,0.089,0.2146,8e-05,0.2156,0.0645,0.206,0.0367,0.12038,1,0.0,1,114,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,0,1,0.1957,0.0729,0.2154,9e-05,0.2155,0.0541,0.216,0.0273,0.09763,1,0.0,1,98,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,0,2,0.2009,0.0544,0.216,0.0001,0.2136,0.0402,0.211,0.0197,0.07031,1,0.0,1,76,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,0,3,0.2048,0.0337,0.2166,3e-05,0.2096,0.0276,0.2134,0.0084,0.03165,1,0.0,1,74,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,0,4,0.207,0.0114,0.2169,4e-05,0.2069,0.0116,0.2166,0.0004,0.0026,1,7e-05,1,50,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,0,5,0.207,-0.0114,0.2169,6e-05,0.207,-0.0114,0.2169,0.0,0.0,1,0.0,0,0,right_wrist_roll_link|torso_link
0.3,0,6,0.2048,-0.0337,0.2166,8e-05,0.2049,-0.0337,0.2166,0.0001,0.0,0,0.0,0,0,
0.3,0,7,0.2009,-0.0544,0.216,4e-05,0.2009,-0.0544,0.2161,0.0001,0.0,0,0.0,0,0,
0.3,0,8,0.1957,-0.0729,0.2154,5e-05,0.1958,-0.0729,0.2154,0.0001,0.0,0,0.0,0,0,
0.3,0,9,0.1898,-0.089,0.2146,7e-05,0.1899,-0.089,0.2146,0.0001,0.0,0,0.0,0,0,
0.3,1,0,0.1966,0.0977,0.2045,7e-05,0.2245,0.0701,0.1926,0.041,0.12875,1,5e-05,1,156,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,1,1,0.2039,0.0807,0.2048,8e-05,0.2288,0.0548,0.1995,0.0363,0.11864,1,3e-05,1,136,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,1,2,0.2104,0.0607,0.205,9e-05,0.2271,0.0411,0.1987,0.0265,0.08962,1,0.0,1,120,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,1,3,0.2155,0.0379,0.2052,0.0001,0.2233,0.0276,0.2013,0.0135,0.04799,1,0.0,1,108,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,1,4,0.2184,0.0129,0.2053,4e-05,0.2202,0.0101,0.204,0.0036,0.0139,1,0.0,1,78,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,1,5,0.2184,-0.0129,0.2053,5e-05,0.2184,-0.0129,0.2053,0.0001,0.0,1,0.0,0,0,right_wrist_roll_link|torso_link
0.3,1,6,0.2155,-0.0379,0.2052,7e-05,0.2156,-0.0378,0.2052,0.0001,0.0,0,0.0,0,0,
0.3,1,7,0.2104,-0.0607,0.205,9e-05,0.2105,-0.0607,0.205,0.0001,0.0,0,0.0,0,0,
0.3,1,8,0.2039,-0.0807,0.2048,4e-05,0.2039,-0.0807,0.2048,0.0,0.0,0,0.0,0,0,
0.3,1,9,0.1966,-0.0977,0.2045,6e-05,0.1966,-0.0977,0.2045,0.0,0.0,0,0.0,0,0,
0.3,2,0,0.2037,0.1074,0.1923,7e-05,0.219,0.0915,0.1783,0.0262,0.0862,1,0.0,1,206,right_elbow_link|torso_link
0.3,2,1,0.2127,0.0896,0.1917,7e-05,0.2336,0.0649,0.177,0.0355,0.10389,1,0.0,1,202,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,2,2,0.221,0.068,0.1912,8e-05,0.2364,0.0476,0.1799,0.028,0.08607,1,0.0,1,176,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,2,3,0.2276,0.0427,0.1908,8e-05,0.2382,0.0274,0.1854,0.0194,0.06482,1,0.0,1,150,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,2,4,0.2313,0.0146,0.1905,3e-05,0.2349,0.0084,0.1883,0.0075,0.02683,1,0.0,1,116,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,2,5,0.2313,-0.0146,0.1905,4e-05,0.2313,-0.0146,0.1905,0.0,0.0,1,0.0,1,14,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.3,2,6,0.2276,-0.0427,0.1908,5e-05,0.2276,-0.0427,0.1908,0.0,0.0,0,0.0,0,0,
0.3,2,7,0.221,-0.068,0.1912,7e-05,0.221,-0.068,0.1912,0.0001,0.0,0,0.0,0,0,
0.3,2,8,0.2127,-0.0896,0.1917,4e-05,0.2127,-0.0896,0.1917,0.0,0.0,0,0.0,0,0,
0.3,2,9,0.2037,-0.1074,0.1923,5e-05,0.2038,-0.1074,0.1923,0.0001,0.0,0,0.0,0,0,
0.3,3,0,0.2111,0.118,0.1776,6e-05,0.21,0.1145,0.1594,0.0186,0.13664,1,3e-05,1,298,right_elbow_link|torso_link
0.3,3,1,0.2219,0.0994,0.1757,6e-05,0.2418,0.0757,0.1618,0.0339,0.09512,1,0.0,1,244,right_elbow_link|torso_link
0.3,3,2,0.2323,0.0762,0.1739,7e-05,0.2516,0.0499,0.1626,0.0345,0.1013,1,3e-05,1,228,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
